EXCH_ID	SEGMENT	SECURITY_ID	ISIN	INSTRUMENT	UNDERLYING_SECURITY_ID	UNDERLYING_SYMBOL	SYMBOL_NAME	DISPLAY_NAME	INSTRUMENT_TYPE	SERIES	LOT_SIZE	SM_EXPIRY_DATE	STRIKE_PRICE	OPTION_TYPE	TICK_SIZE	EXPIRY_FLAG	BRACKET_FLAG	COVER_FLAG	ASM_GSM_FLAG	ASM_GSM_CATEGORY	BUY_SELL_INDICATOR	BUY_CO_MIN_MARGIN_PER	SELL_CO_MIN_MARGIN_PER	BUY_CO_SL_RANGE_MAX_PERC	SELL_CO_SL_RANGE_MAX_PERC	BUY_CO_SL_RANGE_MIN_PERC	SELL_CO_SL_RANGE_MIN_PERC	BUY_BO_MIN_MARGIN_PER	SELL_BO_MIN_MARGIN_PER	BUY_BO_SL_RANGE_MAX_PERC	SELL_BO_SL_RANGE_MAX_PERC	BUY_BO_SL_RANGE_MIN_PERC	SELL_BO_SL_MIN_RANGE	BUY_BO_PROFIT_RANGE_MAX_PERC	SELL_BO_PROFIT_RANGE_MAX_PERC	BUY_BO_PROFIT_RANGE_MIN_PERC	SELL_BO_PROFIT_RANGE_MIN_PERC	MTF_LEVERAGE
NSE	D	54140	NA	OPTIDX	26009	BANKNIFTY	BANKNIFTY-Jul2025-58900-PE	BANKNIFTY 31 JUL 58900 PUT	OP	NA	35	7/31/2025	58900	PE	5	M	N	N	N	NA	A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NSE	D	54141	NA	OPTIDX	26009	BANKNIFTY	BANKNIFTY-Jul2025-59000-CE	BANKNIFTY 31 JUL 59000 CALL	OP	NA	35	7/31/2025	59000	CE	5	M	N	N	N	NA	A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NSE	D	54142	NA	OPTIDX	26009	BANKNIFTY	BANKNIFTY-Jul2025-59000-PE	BANKNIFTY 31 JUL 59000 PUT	OP	NA	35	7/31/2025	59000	PE	5	M	N	N	N	NA	A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NSE	D	54143	NA	OPTIDX	26009	BANKNIFTY	BANKNIFTY-Jul2025-59100-CE	BANKNIFTY 31 JUL 59100 CALL	OP	NA	35	7/31/2025	59100	CE	5	M	N	N	N	NA	A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NSE	D	54144	NA	OPTIDX	26009	BANKNIFTY	BANKNIFTY-Jul2025-59100-PE	BANKNIFTY 31 JUL 59100 PUT	OP	NA	35	7/31/2025	59100	PE	5	M	N	N	N	NA	A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NSE	D	54145	NA	OPTIDX	26009	BANKNIFTY	BANKNIFTY-Jul2025-59200-CE	BANKNIFTY 31 JUL 59200 CALL	OP	NA	35	7/31/2025	59200	CE	5	M	N	N	N	NA	A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NSE	D	54146	NA	OPTIDX	26009	BANKNIFTY	BANKNIFTY-Jul2025-59200-PE	BANKNIFTY 31 JUL 59200 PUT	OP	NA	35	7/31/2025	59200	PE	5	M	N	N	N	NA	A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NSE	D	54147	NA	OPTIDX	26009	BANKNIFTY	BANKNIFTY-Jul2025-59300-CE	BANKNIFTY 31 JUL 59300 CALL	OP	NA	35	7/31/2025	59300	CE	5	M	N	N	N	NA	A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NSE	D	54148	NA	OPTIDX	26009	BANKNIFTY	BANKNIFTY-Jul2025-59300-PE	BANKNIFTY 31 JUL 59300 PUT	OP	NA	35	7/31/2025	59300	PE	5	M	N	N	N	NA	A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NSE	D	54149	NA	OPTIDX	26009	BANKNIFTY	BANKNIFTY-Jul2025-59400-CE	BANKNIFTY 31 JUL 59400 CALL	OP	NA	35	7/31/2025	59400	CE	5	M	N	N	N	NA	A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NSE	D	54150	NA	OPTIDX	26009	BANKNIFTY	BANKNIFTY-Jul2025-59400-PE	BANKNIFTY 31 JUL 59400 PUT	OP	NA	35	7/31/2025	59400	PE	5	M	N	N	N	NA	A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NSE	D	54151	NA	OPTIDX	26009	BANKNIFTY	BANKNIFTY-Jul2025-59500-CE	BANKNIFTY 31 JUL 59500 CALL	OP	NA	35	7/31/2025	59500	CE	5	M	N	N	N	NA	A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NSE	D	54152	NA	OPTIDX	26009	BANKNIFTY	BANKNIFTY-Jul2025-59500-PE	BANKNIFTY 31 JUL 59500 PUT	OP	NA	35	7/31/2025	59500	PE	5	M	N	N	N	NA	A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NSE	D	54153	NA	OPTIDX	26009	BANKNIFTY	BANKNIFTY-Jul2025-59600-CE	BANKNIFTY 31 JUL 59600 CALL	OP	NA	35	7/31/2025	59600	CE	5	M	N	N	N	NA	A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NSE	D	54154	NA	OPTIDX	26009	BANKNIFTY	BANKNIFTY-Sep2025-43900-PE	BANKNIFTY 25 SEP 43900 PUT	OP	NA	35	9/25/2025	43900	PE	5	M	N	N	N	NA	A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NSE	D	54156	NA	OPTIDX	26009	BANKNIFTY	BANKNIFTY-Jul2025-59600-PE	BANKNIFTY 31 JUL 59600 PUT	OP	NA	35	7/31/2025	59600	PE	5	M	N	N	N	NA	A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NSE	D	54157	NA	OPTIDX	26009	BANKNIFTY	BANKNIFTY-Jul2025-59700-CE	BANKNIFTY 31 JUL 59700 CALL	OP	NA	35	7/31/2025	59700	CE	5	M	N	N	N	NA	A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NSE	D	54158	NA	OPTIDX	26009	BANKNIFTY	BANKNIFTY-Jul2025-59700-PE	BANKNIFTY 31 JUL 59700 PUT	OP	NA	35	7/31/2025	59700	PE	5	M	N	N	N	NA	A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NSE	D	54161	NA	OPTIDX	26009	BANKNIFTY	BANKNIFTY-Jul2025-59800-CE	BANKNIFTY 31 JUL 59800 CALL	OP	NA	35	7/31/2025	59800	CE	5	M	N	N	N	NA	A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NSE	D	54163	NA	OPTIDX	26009	BANKNIFTY	BANKNIFTY-Sep2025-44000-CE	BANKNIFTY 25 SEP 44000 CALL	OP	NA	35	9/25/2025	44000	CE	5	M	N	N	N	NA	A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NSE	D	54164	NA	OPTIDX	26009	BANKNIFTY	BANKNIFTY-Sep2025-44000-PE	BANKNIFTY 25 SEP 44000 PUT	OP	NA	35	9/25/2025	44000	PE	5	M	N	N	N	NA	A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NSE	D	54165	NA	OPTIDX	26009	BANKNIFTY	BANKNIFTY-Sep2025-44100-CE	BANKNIFTY 25 SEP 44100 CALL	OP	NA	35	9/25/2025	44100	CE	5	M	N	N	N	NA	A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NSE	D	54166	NA	OPTIDX	26009	BANKNIFTY	BANKNIFTY-Sep2025-44100-PE	BANKNIFTY 25 SEP 44100 PUT	OP	NA	35	9/25/2025	44100	PE	5	M	N	N	N	NA	A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NSE	D	54167	NA	OPTIDX	26009	BANKNIFTY	BANKNIFTY-Jul2025-59800-PE	BANKNIFTY 31 JUL 59800 PUT	OP	NA	35	7/31/2025	59800	PE	5	M	N	N	N	NA	A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NSE	D	54168	NA	OPTIDX	26009	BANKNIFTY	BANKNIFTY-Jul2025-59900-CE	BANKNIFTY 31 JUL 59900 CALL	OP	NA	35	7/31/2025	59900	CE	5	M	N	N	N	NA	A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NSE	D	54169	NA	OPTIDX	26009	BANKNIFTY	BANKNIFTY-Sep2025-44200-CE	BANKNIFTY 25 SEP 44200 CALL	OP	NA	35	9/25/2025	44200	CE	5	M	N	N	N	NA	A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NSE	D	54170	NA	OPTIDX	26009	BANKNIFTY	BANKNIFTY-Sep2025-44200-PE	BANKNIFTY 25 SEP 44200 PUT	OP	NA	35	9/25/2025	44200	PE	5	M	N	N	N	NA	A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NSE	D	54171	NA	OPTIDX	26009	BANKNIFTY	BANKNIFTY-Sep2025-44300-CE	BANKNIFTY 25 SEP 44300 CALL	OP	NA	35	9/25/2025	44300	CE	5	M	N	N	N	NA	A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NSE	D	54172	NA	OPTIDX	26009	BANKNIFTY	BANKNIFTY-Jul2025-59900-PE	BANKNIFTY 31 JUL 59900 PUT	OP	NA	35	7/31/2025	59900	PE	5	M	N	N	N	NA	A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NSE	D	54173	NA	OPTIDX	26009	BANKNIFTY	BANKNIFTY-Jul2025-60000-CE	BANKNIFTY 31 JUL 60000 CALL	OP	NA	35	7/31/2025	60000	CE	5	M	N	N	N	NA	A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NSE	D	54174	NA	OPTIDX	26009	BANKNIFTY	BANKNIFTY-Jul2025-60000-PE	BANKNIFTY 31 JUL 60000 PUT	OP	NA	35	7/31/2025	60000	PE	5	M	N	N	N	NA	A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NSE	D	54175	NA	OPTIDX	26009	BANKNIFTY	BANKNIFTY-Jul2025-60100-CE	BANKNIFTY 31 JUL 60100 CALL	OP	NA	35	7/31/2025	60100	CE	5	M	N	N	N	NA	A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NSE	D	54176	NA	OPTIDX	26009	BANKNIFTY	BANKNIFTY-Jul2025-60100-PE	BANKNIFTY 31 JUL 60100 PUT	OP	NA	35	7/31/2025	60100	PE	5	M	N	N	N	NA	A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NSE	D	54177	NA	OPTIDX	26009	BANKNIFTY	BANKNIFTY-Jul2025-60200-CE	BANKNIFTY 31 JUL 60200 CALL	OP	NA	35	7/31/2025	60200	CE	5	M	N	N	N	NA	A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NSE	D	54178	NA	OPTIDX	26009	BANKNIFTY	BANKNIFTY-Jul2025-60200-PE	BANKNIFTY 31 JUL 60200 PUT	OP	NA	35	7/31/2025	60200	PE	5	M	N	N	N	NA	A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NSE	D	54179	NA	OPTIDX	26009	BANKNIFTY	BANKNIFTY-Jul2025-60300-CE	BANKNIFTY 31 JUL 60300 CALL	OP	NA	35	7/31/2025	60300	CE	5	M	N	N	N	NA	A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NSE	D	54180	NA	OPTIDX	26009	BANKNIFTY	BANKNIFTY-Jul2025-60300-PE	BANKNIFTY 31 JUL 60300 PUT	OP	NA	35	7/31/2025	60300	PE	5	M	N	N	N	NA	A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NSE	D	54181	NA	OPTIDX	26009	BANKNIFTY	BANKNIFTY-Jul2025-60400-CE	BANKNIFTY 31 JUL 60400 CALL	OP	NA	35	7/31/2025	60400	CE	5	M	N	N	N	NA	A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NSE	D	54182	NA	OPTIDX	26009	BANKNIFTY	BANKNIFTY-Jul2025-60400-PE	BANKNIFTY 31 JUL 60400 PUT	OP	NA	35	7/31/2025	60400	PE	5	M	N	N	N	NA	A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NSE	D	54183	NA	OPTIDX	26009	BANKNIFTY	BANKNIFTY-Jul2025-60500-CE	BANKNIFTY 31 JUL 60500 CALL	OP	NA	35	7/31/2025	60500	CE	5	M	N	N	N	NA	A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NSE	D	54184	NA	OPTIDX	26009	BANKNIFTY	BANKNIFTY-Jul2025-60500-PE	BANKNIFTY 31 JUL 60500 PUT	OP	NA	35	7/31/2025	60500	PE	5	M	N	N	N	NA	A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NSE	D	54185	NA	OPTIDX	26009	BANKNIFTY	BANKNIFTY-Jul2025-60600-CE	BANKNIFTY 31 JUL 60600 CALL	OP	NA	35	7/31/2025	60600	CE	5	M	N	N	N	NA	A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NSE	D	54186	NA	OPTIDX	26009	BANKNIFTY	BANKNIFTY-Jul2025-60600-PE	BANKNIFTY 31 JUL 60600 PUT	OP	NA	35	7/31/2025	60600	PE	5	M	N	N	N	NA	A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NSE	D	54187	NA	OPTIDX	26009	BANKNIFTY	BANKNIFTY-Jul2025-60700-CE	BANKNIFTY 31 JUL 60700 CALL	OP	NA	35	7/31/2025	60700	CE	5	M	N	N	N	NA	A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NSE	D	54188	NA	OPTIDX	26009	BANKNIFTY	BANKNIFTY-Jul2025-60700-PE	BANKNIFTY 31 JUL 60700 PUT	OP	NA	35	7/31/2025	60700	PE	5	M	N	N	N	NA	A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NSE	D	54189	NA	OPTIDX	26009	BANKNIFTY	BANKNIFTY-Sep2025-44300-PE	BANKNIFTY 25 SEP 44300 PUT	OP	NA	35	9/25/2025	44300	PE	5	M	N	N	N	NA	A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NSE	D	54191	NA	OPTIDX	26009	BANKNIFTY	BANKNIFTY-Jul2025-60800-CE	BANKNIFTY 31 JUL 60800 CALL	OP	NA	35	7/31/2025	60800	CE	5	M	N	N	N	NA	A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NSE	D	54192	NA	OPTIDX	26009	BANKNIFTY	BANKNIFTY-Jul2025-60800-PE	BANKNIFTY 31 JUL 60800 PUT	OP	NA	35	7/31/2025	60800	PE	5	M	N	N	N	NA	A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NSE	D	54193	NA	OPTIDX	26009	BANKNIFTY	BANKNIFTY-Jul2025-60900-CE	BANKNIFTY 31 JUL 60900 CALL	OP	NA	35	7/31/2025	60900	CE	5	M	N	N	N	NA	A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NSE	D	54195	NA	OPTIDX	26009	BANKNIFTY	BANKNIFTY-Sep2025-44400-CE	BANKNIFTY 25 SEP 44400 CALL	OP	NA	35	9/25/2025	44400	CE	5	M	N	N	N	NA	A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NSE	D	54196	NA	OPTIDX	26009	BANKNIFTY	BANKNIFTY-Sep2025-44400-PE	BANKNIFTY 25 SEP 44400 PUT	OP	NA	35	9/25/2025	44400	PE	5	M	N	N	N	NA	A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NSE	D	54197	NA	OPTIDX	26009	BANKNIFTY	BANKNIFTY-Sep2025-44500-CE	BANKNIFTY 25 SEP 44500 CALL	OP	NA	35	9/25/2025	44500	CE	5	M	N	N	N	NA	A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NSE	D	54198	NA	OPTIDX	26009	BANKNIFTY	BANKNIFTY-Jul2025-60900-PE	BANKNIFTY 31 JUL 60900 PUT	OP	NA	35	7/31/2025	60900	PE	5	M	N	N	N	NA	A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NSE	D	54199	NA	OPTIDX	26009	BANKNIFTY	BANKNIFTY-Jul2025-61000-CE	BANKNIFTY 31 JUL 61000 CALL	OP	NA	35	7/31/2025	61000	CE	5	M	N	N	N	NA	A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NSE	D	54200	NA	OPTIDX	26009	BANKNIFTY	BANKNIFTY-Jul2025-61000-PE	BANKNIFTY 31 JUL 61000 PUT	OP	NA	35	7/31/2025	61000	PE	5	M	N	N	N	NA	A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NSE	D	54201	NA	OPTIDX	26009	BANKNIFTY	BANKNIFTY-Jul2025-61100-CE	BANKNIFTY 31 JUL 61100 CALL	OP	NA	35	7/31/2025	61100	CE	5	M	N	N	N	NA	A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NSE	D	54202	NA	OPTIDX	26009	BANKNIFTY	BANKNIFTY-Sep2025-44500-PE	BANKNIFTY 25 SEP 44500 PUT	OP	NA	35	9/25/2025	44500	PE	5	M	N	N	N	NA	A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NSE	D	54206	NA	OPTIDX	26009	BANKNIFTY	BANKNIFTY-Sep2025-44600-CE	BANKNIFTY 25 SEP 44600 CALL	OP	NA	35	9/25/2025	44600	CE	5	M	N	N	N	NA	A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NSE	D	54207	NA	OPTIDX	26009	BANKNIFTY	BANKNIFTY-Sep2025-44600-PE	BANKNIFTY 25 SEP 44600 PUT	OP	NA	35	9/25/2025	44600	PE	5	M	N	N	N	NA	A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NSE	D	54208	NA	OPTIDX	26009	BANKNIFTY	BANKNIFTY-Jul2025-61100-PE	BANKNIFTY 31 JUL 61100 PUT	OP	NA	35	7/31/2025	61100	PE	5	M	N	N	N	NA	A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NSE	D	54209	NA	OPTIDX	26009	BANKNIFTY	BANKNIFTY-Jul2025-61200-CE	BANKNIFTY 31 JUL 61200 CALL	OP	NA	35	7/31/2025	61200	CE	5	M	N	N	N	NA	A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NSE	D	54210	NA	OPTIDX	26009	BANKNIFTY	BANKNIFTY-Jul2025-61200-PE	BANKNIFTY 31 JUL 61200 PUT	OP	NA	35	7/31/2025	61200	PE	5	M	N	N	N	NA	A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NSE	D	54211	NA	OPTIDX	26009	BANKNIFTY	BANKNIFTY-Jul2025-61300-CE	BANKNIFTY 31 JUL 61300 CALL	OP	NA	35	7/31/2025	61300	CE	5	M	N	N	N	NA	A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NSE	D	54212	NA	OPTIDX	26009	BANKNIFTY	BANKNIFTY-Jul2025-61300-PE	BANKNIFTY 31 JUL 61300 PUT	OP	NA	35	7/31/2025	61300	PE	5	M	N	N	N	NA	A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NSE	D	54213	NA	OPTIDX	26009	BANKNIFTY	BANKNIFTY-Jul2025-61400-CE	BANKNIFTY 31 JUL 61400 CALL	OP	NA	35	7/31/2025	61400	CE	5	M	N	N	N	NA	A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NSE	D	54214	NA	OPTIDX	26009	BANKNIFTY	BANKNIFTY-Jul2025-61400-PE	BANKNIFTY 31 JUL 61400 PUT	OP	NA	35	7/31/2025	61400	PE	5	M	N	N	N	NA	A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NSE	D	54215	NA	OPTIDX	26009	BANKNIFTY	BANKNIFTY-Jul2025-61500-CE	BANKNIFTY 31 JUL 61500 CALL	OP	NA	35	7/31/2025	61500	CE	5	M	N	N	N	NA	A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NSE	D	54216	NA	OPTIDX	26009	BANKNIFTY	BANKNIFTY-Jul2025-61500-PE	BANKNIFTY 31 JUL 61500 PUT	OP	NA	35	7/31/2025	61500	PE	5	M	N	N	N	NA	A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NSE	D	54217	NA	OPTIDX	26009	BANKNIFTY	BANKNIFTY-Jul2025-61600-CE	BANKNIFTY 31 JUL 61600 CALL	OP	NA	35	7/31/2025	61600	CE	5	M	N	N	N	NA	A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NSE	D	54218	NA	OPTIDX	26009	BANKNIFTY	BANKNIFTY-Jul2025-61600-PE	BANKNIFTY 31 JUL 61600 PUT	OP	NA	35	7/31/2025	61600	PE	5	M	N	N	N	NA	A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NSE	D	54219	NA	OPTIDX	26009	BANKNIFTY	BANKNIFTY-Jul2025-61700-CE	BANKNIFTY 31 JUL 61700 CALL	OP	NA	35	7/31/2025	61700	CE	5	M	N	N	N	NA	A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NSE	D	54220	NA	OPTIDX	26009	BANKNIFTY	BANKNIFTY-Jul2025-61700-PE	BANKNIFTY 31 JUL 61700 PUT	OP	NA	35	7/31/2025	61700	PE	5	M	N	N	N	NA	A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NSE	D	54221	NA	OPTIDX	26009	BANKNIFTY	BANKNIFTY-Jul2025-61800-CE	BANKNIFTY 31 JUL 61800 CALL	OP	NA	35	7/31/2025	61800	CE	5	M	N	N	N	NA	A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NSE	D	54222	NA	OPTIDX	26009	BANKNIFTY	BANKNIFTY-Jul2025-61800-PE	BANKNIFTY 31 JUL 61800 PUT	OP	NA	35	7/31/2025	61800	PE	5	M	N	N	N	NA	A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NSE	D	54223	NA	OPTIDX	26009	BANKNIFTY	BANKNIFTY-Jul2025-61900-CE	BANKNIFTY 31 JUL 61900 CALL	OP	NA	35	7/31/2025	61900	CE	5	M	N	N	N	NA	A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NSE	D	54224	NA	OPTIDX	26009	BANKNIFTY	BANKNIFTY-Jul2025-61900-PE	BANKNIFTY 31 JUL 61900 PUT	OP	NA	35	7/31/2025	61900	PE	5	M	N	N	N	NA	A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NSE	D	54225	NA	OPTIDX	26009	BANKNIFTY	BANKNIFTY-Jul2025-62000-CE	BANKNIFTY 31 JUL 62000 CALL	OP	NA	35	7/31/2025	62000	CE	5	M	N	N	N	NA	A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NSE	D	54226	NA	OPTIDX	26009	BANKNIFTY	BANKNIFTY-Jul2025-62000-PE	BANKNIFTY 31 JUL 62000 PUT	OP	NA	35	7/31/2025	62000	PE	5	M	N	N	N	NA	A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NSE	D	54227	NA	OPTIDX	26009	BANKNIFTY	BANKNIFTY-Jul2025-62100-CE	BANKNIFTY 31 JUL 62100 CALL	OP	NA	35	7/31/2025	62100	CE	5	M	N	N	N	NA	A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NSE	D	54228	NA	OPTIDX	26009	BANKNIFTY	BANKNIFTY-Jul2025-62100-PE	BANKNIFTY 31 JUL 62100 PUT	OP	NA	35	7/31/2025	62100	PE	5	M	N	N	N	NA	A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NSE	D	54229	NA	OPTIDX	26009	BANKNIFTY	BANKNIFTY-Jul2025-62200-CE	BANKNIFTY 31 JUL 62200 CALL	OP	NA	35	7/31/2025	62200	CE	5	M	N	N	N	NA	A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NSE	D	54230	NA	OPTIDX	26009	BANKNIFTY	BANKNIFTY-Jul2025-62200-PE	BANKNIFTY 31 JUL 62200 PUT	OP	NA	35	7/31/2025	62200	PE	5	M	N	N	N	NA	A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NSE	D	54231	NA	OPTIDX	26009	BANKNIFTY	BANKNIFTY-Jul2025-62300-CE	BANKNIFTY 31 JUL 62300 CALL	OP	NA	35	7/31/2025	62300	CE	5	M	N	N	N	NA	A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NSE	D	54234	NA	OPTIDX	26009	BANKNIFTY	BANKNIFTY-Jul2025-62300-PE	BANKNIFTY 31 JUL 62300 PUT	OP	NA	35	7/31/2025	62300	PE	5	M	N	N	N	NA	A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NSE	D	54235	NA	OPTIDX	26009	BANKNIFTY	BANKNIFTY-Jul2025-62400-CE	BANKNIFTY 31 JUL 62400 CALL	OP	NA	35	7/31/2025	62400	CE	5	M	N	N	N	NA	A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NSE	D	54240	NA	OPTIDX	26009	BANKNIFTY	BANKNIFTY-Jul2025-62400-PE	BANKNIFTY 31 JUL 62400 PUT	OP	NA	35	7/31/2025	62400	PE	5	M	N	N	N	NA	A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NSE	D	54241	NA	OPTIDX	26009	BANKNIFTY	BANKNIFTY-Jul2025-62500-CE	BANKNIFTY 31 JUL 62500 CALL	OP	NA	35	7/31/2025	62500	CE	5	M	N	N	N	NA	A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NSE	D	54242	NA	OPTIDX	26009	BANKNIFTY	BANKNIFTY-Jul2025-62500-PE	BANKNIFTY 31 JUL 62500 PUT	OP	NA	35	7/31/2025	62500	PE	5	M	N	N	N	NA	A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NSE	D	54243	NA	OPTIDX	26009	BANKNIFTY	BANKNIFTY-Jul2025-62600-CE	BANKNIFTY 31 JUL 62600 CALL	OP	NA	35	7/31/2025	62600	CE	5	M	N	N	N	NA	A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NSE	D	54244	NA	OPTIDX	26009	BANKNIFTY	BANKNIFTY-Jul2025-62600-PE	BANKNIFTY 31 JUL 62600 PUT	OP	NA	35	7/31/2025	62600	PE	5	M	N	N	N	NA	A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NSE	D	54245	NA	OPTIDX	26009	BANKNIFTY	BANKNIFTY-Jul2025-62700-CE	BANKNIFTY 31 JUL 62700 CALL	OP	NA	35	7/31/2025	62700	CE	5	M	N	N	N	NA	A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NSE	D	54246	NA	OPTIDX	26009	BANKNIFTY	BANKNIFTY-Jul2025-62700-PE	BANKNIFTY 31 JUL 62700 PUT	OP	NA	35	7/31/2025	62700	PE	5	M	N	N	N	NA	A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
